,query,reference,label,matches,inliers,kpts0,kpts1
5337,Live/image0458.png,Reference/image1231.png,0,12,7,3144,2412
5338,Live/image0798.png,Reference/image1271.png,0,15,14,2266,2001
5339,Live/image0834.png,Reference/image1243.png,0,17,13,1781,2752
5340,Live/image0834.png,Reference/image0041.png,0,11,7,1781,185
5341,Live/image0271.png,Reference/image0402.png,0,11,7,2649,1745
5342,Live/image0776.png,Reference/image1219.png,0,17,12,1990,822
5343,Live/image0232.png,Reference/image0369.png,0,6,0,1657,2603
5344,Live/image0517.png,Reference/image0297.png,0,10,7,2431,943
5345,Live/image1308.png,Reference/image0253.png,0,23,16,2296,2778
5346,Live/image0354.png,Reference/image0372.png,0,18,13,2780,2659
5347,Live/image0924.png,Reference/image0717.png,0,31,19,2462,2606
5348,Live/image1038.png,Reference/image0917.png,0,17,14,2132,2195
5349,Live/image0160.png,Reference/image0037.png,0,14,8,2025,1216
5350,Live/image0160.png,Reference/image0222.png,0,13,7,2025,1960
5351,Live/image0607.png,Reference/image1215.png,0,23,21,1862,1404
5352,Live/image1329.png,Reference/image0702.png,0,8,7,1926,2115
5353,Live/image0236.png,Reference/image0353.png,0,11,7,1805,2545
5354,Live/image0192.png,Reference/image1231.png,0,17,12,2797,2412
5355,Live/image0039.png,Reference/image0475.png,0,17,10,2567,2456
5356,Live/image0996.png,Reference/image1078.png,0,3,0,2110,2708
5357,Live/image0184.png,Reference/image1013.png,0,14,9,2028,1433
5358,Live/image1057.png,Reference/image1248.png,0,30,20,2320,2453
5359,Live/image1261.png,Reference/image1241.png,0,26,21,2065,2767
5360,Live/image1261.png,Reference/image1226.png,0,14,8,2065,2766
5361,Live/image0899.png,Reference/image1377.png,0,22,20,1908,1924
5362,Live/image0848.png,Reference/image0372.png,0,3,0,1181,2659
5363,Live/image0806.png,Reference/image1240.png,0,27,21,2089,2658
5364,Live/image1114.png,Reference/image1303.png,0,19,16,1810,1067
5365,Live/image0355.png,Reference/image0810.png,0,18,14,2153,2167
5366,Live/image0658.png,Reference/image0659.png,1,55,44,2298,400
5367,Live/image0611.png,Reference/image0517.png,0,15,14,1876,1535
5368,Live/image0286.png,Reference/image1263.png,0,20,15,2230,2691
5369,Live/image1400.png,Reference/image1399.png,1,36,30,2053,2078
5370,Live/image1400.png,Reference/image1291.png,0,19,16,2053,2618
5371,Live/image0374.png,Reference/image0366.png,0,14,8,2193,2565
5372,Live/image1124.png,Reference/image1270.png,0,19,16,1860,2730
5373,Live/image0713.png,Reference/image0280.png,0,13,7,1911,1233
5374,Live/image0343.png,Reference/image0366.png,0,13,7,2170,2565
5375,Live/image1043.png,Reference/image1041.png,1,73,52,3094,768
5376,Live/image1024.png,Reference/image0865.png,0,21,17,2457,2159
5377,Live/image0074.png,Reference/image0287.png,0,8,7,2158,1006
5378,Live/image0389.png,Reference/image0385.png,0,25,16,2768,1986
5379,Live/image0361.png,Reference/image0372.png,0,14,8,2155,2659
5380,Live/image0361.png,Reference/image0373.png,0,14,8,2155,2173
5381,Live/image1402.png,Reference/image1386.png,0,24,19,2376,1537
5382,Live/image1394.png,Reference/image0251.png,0,21,15,3675,2461
5383,Live/image0507.png,Reference/image0142.png,0,12,7,2048,1320
5384,Live/image1068.png,Reference/image1065.png,0,57,45,1739,2737
5385,Live/image1171.png,Reference/image1097.png,0,24,16,3379,1970
5386,Live/image0143.png,Reference/image1001.png,0,20,16,2507,1558
5387,Live/image0566.png,Reference/image1328.png,0,17,15,2058,1371
5388,Live/image0640.png,Reference/image0290.png,0,13,7,2505,1466
5389,Live/image1027.png,Reference/image1066.png,0,19,18,1874,2688
5390,Live/image1027.png,Reference/image0207.png,0,8,7,1874,2444
5391,Live/image0058.png,Reference/image0863.png,0,16,12,2141,453
5392,Live/image0623.png,Reference/image0873.png,0,22,14,2255,1510
5393,Live/image0943.png,Reference/image1065.png,0,28,21,2677,2737
5394,Live/image0891.png,Reference/image0414.png,0,12,8,2139,1346
5395,Live/image0525.png,Reference/image0285.png,0,10,7,1890,2204
5396,Live/image0845.png,Reference/image1233.png,0,21,18,1640,2727
5397,Live/image1126.png,Reference/image0026.png,0,26,22,2205,2831
5398,Live/image1090.png,Reference/image0098.png,0,20,17,2125,1377
5399,Live/image1301.png,Reference/image1290.png,0,26,19,2582,2828
5400,Live/image1301.png,Reference/image1294.png,0,27,22,2582,1877
5401,Live/image0731.png,Reference/image1331.png,0,13,9,2131,2133
5402,Live/image0481.png,Reference/image0259.png,0,17,13,2864,1924
5403,Live/image0686.png,Reference/image0033.png,0,14,8,1552,2136
5404,Live/image0633.png,Reference/image1245.png,0,21,17,2376,2060
5405,Live/image1248.png,Reference/image1250.png,1,58,46,2940,737
5406,Live/image0655.png,Reference/image1231.png,0,34,22,2608,2412
5407,Live/image1298.png,Reference/image0363.png,0,11,7,2046,2464
5408,Live/image1266.png,Reference/image1263.png,0,21,17,2316,2691
5409,Live/image0226.png,Reference/image0531.png,0,12,7,1914,2630
5410,Live/image0226.png,Reference/image0289.png,0,8,7,1914,2107
5411,Live/image1056.png,Reference/image0952.png,0,18,13,2096,225
5412,Live/image0259.png,Reference/image1112.png,0,9,7,2066,1117
5413,Live/image0520.png,Reference/image0528.png,0,12,7,2065,1175
5414,Live/image0804.png,Reference/image0397.png,0,6,0,2188,2539
5415,Live/image0212.png,Reference/image0382.png,0,18,14,2530,1933
5416,Live/image0634.png,Reference/image0361.png,0,18,13,2550,2269
5417,Live/image0827.png,Reference/image1065.png,0,27,20,2198,2737
5418,Live/image0492.png,Reference/image0031.png,0,27,22,2485,2626
5419,Live/image1219.png,Reference/image0396.png,0,7,0,2272,2452
5420,Live/image1219.png,Reference/image0717.png,0,9,7,2272,2606
5421,Live/image0770.png,Reference/image1138.png,0,21,19,2408,2346
5422,Live/image0630.png,Reference/image1032.png,0,8,7,2323,2378
5423,Live/image0691.png,Reference/image1140.png,0,17,16,1633,2468
5424,Live/image1324.png,Reference/image1381.png,0,28,20,2531,1539
5425,Live/image0993.png,Reference/image0993.png,1,126,105,2631,1122
5426,Live/image1053.png,Reference/image1050.png,0,33,21,3191,692
5427,Live/image0061.png,Reference/image1235.png,0,21,16,2426,2521
5428,Live/image0563.png,Reference/image0510.png,0,26,19,2435,1889
5429,Live/image0881.png,Reference/image1078.png,0,6,0,1925,2708
5430,Live/image0881.png,Reference/image0385.png,0,4,0,1925,1986
5431,Live/image1399.png,Reference/image1406.png,0,41,33,2689,1664
5432,Live/image0204.png,Reference/image0516.png,0,14,8,2141,1546
5433,Live/image0653.png,Reference/image1321.png,0,25,18,2888,2592
5434,Live/image0275.png,Reference/image0294.png,0,24,17,2515,1718
5435,Live/image1202.png,Reference/image1392.png,0,25,18,3580,2270
5436,Live/image0570.png,Reference/image0057.png,0,3,0,1951,2123
5437,Live/image1317.png,Reference/image1244.png,0,23,15,1822,2566
5438,Live/image0657.png,Reference/image0255.png,0,24,16,2310,2808
5439,Live/image0527.png,Reference/image0285.png,0,21,14,1841,2204
5440,Live/image0527.png,Reference/image0636.png,0,17,13,1841,1896
5441,Live/image0359.png,Reference/image0359.png,1,133,109,2380,2609
5442,Live/image0471.png,Reference/image0206.png,0,9,7,2322,2842
5443,Live/image1201.png,Reference/image0939.png,0,7,0,3538,1062
5444,Live/image0885.png,Reference/image1405.png,0,18,15,1819,1712
5445,Live/image1028.png,Reference/image0240.png,0,15,14,1725,1372
5446,Live/image0251.png,Reference/image0378.png,0,20,16,2272,2134
5447,Live/image0175.png,Reference/image1012.png,0,14,9,2648,2514
5448,Live/image1332.png,Reference/image1260.png,0,18,15,2074,2924
5449,Live/image0296.png,Reference/image0283.png,0,12,7,2444,2408
5450,Live/image0296.png,Reference/image0295.png,1,66,50,2444,851
5451,Live/image0730.png,Reference/image1239.png,0,23,17,2488,1340
5452,Live/image1401.png,Reference/image1321.png,0,29,19,2521,2592
5453,Live/image0013.png,Reference/image0014.png,1,60,40,2243,629
5454,Live/image0670.png,Reference/image0562.png,0,26,18,1707,105
5455,Live/image0420.png,Reference/image0353.png,0,12,7,1549,2545
5456,Live/image1046.png,Reference/image0236.png,0,10,7,1824,1417
5457,Live/image0059.png,Reference/image0222.png,0,23,16,2115,1960
5458,Live/image0878.png,Reference/image0372.png,0,11,7,2009,2659
5459,Live/image0966.png,Reference/image0995.png,0,21,17,2201,1396
5460,Live/image0966.png,Reference/image1095.png,0,34,32,2201,1748
5461,Live/image1155.png,Reference/image1156.png,1,63,51,2826,500
5462,Live/image0379.png,Reference/image0359.png,0,8,7,2016,2609
5463,Live/image0473.png,Reference/image0474.png,1,13,7,1914,768
5464,Live/image1154.png,Reference/image1152.png,1,37,31,2796,1456
5465,Live/image1111.png,Reference/image0027.png,0,29,23,1991,2788
5466,Live/image1209.png,Reference/image1317.png,0,25,18,2437,996
5467,Live/image1331.png,Reference/image1233.png,0,18,15,2399,2727
5468,Live/image1408.png,Reference/image0821.png,0,8,7,1936,1323
5469,Live/image0280.png,Reference/image1079.png,0,13,7,2214,2696
5470,Live/image0280.png,Reference/image0313.png,0,17,12,2214,1893
5471,Live/image0625.png,Reference/image0632.png,0,22,13,2659,2619
5472,Live/image0585.png,Reference/image0047.png,0,11,7,1840,2096
5473,Live/image0884.png,Reference/image0663.png,0,5,0,2361,2396
5474,Live/image0316.png,Reference/image0200.png,0,23,16,2302,2103
5475,Live/image1362.png,Reference/image0992.png,0,14,8,1868,1476
5476,Live/image0211.png,Reference/image0485.png,0,13,7,2460,2374
5477,Live/image1234.png,Reference/image1231.png,0,60,44,2818,2412
5478,Live/image0409.png,Reference/image0366.png,0,13,7,1785,2565
5479,Live/image0795.png,Reference/image1257.png,0,22,18,1911,2130
5480,Live/image0795.png,Reference/image0606.png,0,15,12,1911,1644
5481,Live/image1148.png,Reference/image0786.png,0,6,0,2091,199
5482,Live/image0270.png,Reference/image1032.png,0,9,7,2533,2378
5483,Live/image0456.png,Reference/image0940.png,0,16,12,3759,1028
5484,Live/image0931.png,Reference/image0917.png,0,33,22,2683,2195
5485,Live/image0369.png,Reference/image0026.png,0,10,7,2081,2831
5486,Live/image0134.png,Reference/image0885.png,0,24,17,2715,749
5487,Live/image0052.png,Reference/image1269.png,0,23,18,2857,2465
5488,Live/image0803.png,Reference/image0650.png,0,9,7,1966,1522
5489,Live/image1354.png,Reference/image1350.png,0,53,34,2969,1310
5490,Live/image1354.png,Reference/image1349.png,0,28,24,2969,1202
5491,Live/image0985.png,Reference/image0717.png,0,16,14,2530,2606
5492,Live/image0948.png,Reference/image1051.png,0,23,18,2260,1283
5493,Live/image0434.png,Reference/image0030.png,0,22,13,2313,2686
5494,Live/image0733.png,Reference/image0324.png,0,9,7,2034,2428
5495,Live/image0590.png,Reference/image1140.png,0,16,14,1615,2468
5496,Live/image1361.png,Reference/image1095.png,0,19,14,1831,1748
5497,Live/image1106.png,Reference/image0253.png,0,24,20,2324,2778
5498,Live/image1005.png,Reference/image1005.png,1,207,180,2213,2189
5499,Live/image1176.png,Reference/image1175.png,1,85,70,2425,1155
5500,Live/image1176.png,Reference/image0873.png,0,23,19,2425,1510
5501,Live/image0397.png,Reference/image1241.png,0,5,0,1885,2767
5502,Live/image1340.png,Reference/image1244.png,0,18,15,1928,2566
5503,Live/image1141.png,Reference/image0717.png,0,25,18,2601,2606
5504,Live/image0754.png,Reference/image1232.png,0,22,19,1723,2637
5505,Live/image0011.png,Reference/image0891.png,0,10,7,1843,1301
5506,Live/image0119.png,Reference/image0121.png,1,52,46,2718,1068
5507,Live/image0375.png,Reference/image0347.png,0,14,8,2771,2521
5508,Live/image0790.png,Reference/image0254.png,0,27,17,2459,2746
5509,Live/image1039.png,Reference/image0372.png,0,17,12,2502,2659
5510,Live/image1039.png,Reference/image1193.png,0,17,11,2502,424
5511,Live/image0556.png,Reference/image0492.png,0,23,13,2437,1945
5512,Live/image0459.png,Reference/image0460.png,1,111,75,3148,902
5513,Live/image0925.png,Reference/image1263.png,0,15,15,2611,2691
5514,Live/image0586.png,Reference/image0026.png,0,20,20,1472,2831
5515,Live/image0080.png,Reference/image0078.png,1,16,9,2275,1379
5516,Live/image0856.png,Reference/image0025.png,0,25,23,1732,2599
5517,Live/image1109.png,Reference/image1260.png,0,16,14,2178,2924
5518,Live/image0026.png,Reference/image0027.png,1,59,40,2404,2788
5519,Live/image0405.png,Reference/image1094.png,0,20,17,1899,1563
5520,Live/image0405.png,Reference/image0029.png,0,24,20,1899,2480
5521,Live/image0793.png,Reference/image1081.png,0,22,17,1948,346
5522,Live/image0152.png,Reference/image0624.png,0,10,7,1841,2718
5523,Live/image0560.png,Reference/image0048.png,0,20,14,2570,660
5524,Live/image0646.png,Reference/image1286.png,0,20,16,1885,2565
5525,Live/image0559.png,Reference/image0254.png,0,26,19,2253,2746
5526,Live/image0953.png,Reference/image0393.png,0,23,17,2359,2065
5527,Live/image0293.png,Reference/image0295.png,1,58,50,2564,851
5528,Live/image0207.png,Reference/image0024.png,0,9,7,2599,2474
5529,Live/image1150.png,Reference/image1120.png,0,16,11,2252,2763
5530,Live/image1150.png,Reference/image1121.png,0,20,14,2252,1704
5531,Live/image0051.png,Reference/image1260.png,0,21,17,2729,2924
5532,Live/image0921.png,Reference/image0814.png,0,16,13,2267,460
5533,Live/image1198.png,Reference/image0368.png,0,9,7,3263,642
5534,Live/image0692.png,Reference/image0030.png,0,24,19,1915,2686
5535,Live/image0867.png,Reference/image0868.png,1,91,66,2111,1408
5536,Live/image1197.png,Reference/image1251.png,0,33,23,2316,1562
5537,Live/image0186.png,Reference/image1263.png,0,14,8,1941,2691
5538,Live/image1060.png,Reference/image1139.png,0,20,18,1881,2559
5539,Live/image1250.png,Reference/image1226.png,0,36,26,2242,2766
5540,Live/image1250.png,Reference/image1259.png,0,17,15,2242,1726
5541,Live/image0711.png,Reference/image0252.png,0,21,16,1899,2492
5542,Live/image0542.png,Reference/image1290.png,0,24,19,2337,2828
5543,Live/image0440.png,Reference/image0206.png,0,20,13,2016,2842
5544,Live/image0929.png,Reference/image0397.png,0,12,7,2362,2539
5545,Live/image0971.png,Reference/image0510.png,0,16,15,2138,1889
5546,Live/image0408.png,Reference/image0403.png,0,31,24,2019,2415
5547,Live/image0751.png,Reference/image1231.png,0,35,28,1957,2412
5548,Live/image0365.png,Reference/image0353.png,0,14,8,2709,2545
5549,Live/image0704.png,Reference/image1101.png,0,27,22,2094,1264
5550,Live/image0704.png,Reference/image0741.png,0,23,14,2094,780
5551,Live/image1316.png,Reference/image1290.png,0,20,15,1644,2828
5552,Live/image0642.png,Reference/image1079.png,0,15,11,2155,2696
5553,Live/image1375.png,Reference/image1254.png,0,19,16,2082,1194
5554,Live/image1377.png,Reference/image1260.png,0,15,15,1998,2924
5555,Live/image0580.png,Reference/image0484.png,0,13,7,2013,2356
5556,Live/image0347.png,Reference/image0030.png,0,25,21,2499,2686
5557,Live/image0622.png,Reference/image0386.png,0,9,7,2323,2271
5558,Live/image0575.png,Reference/image0206.png,0,10,7,1944,2842
5559,Live/image1380.png,Reference/image1398.png,0,19,17,2008,1159
5560,Live/image1380.png,Reference/image1327.png,0,20,17,2008,2700
5561,Live/image0092.png,Reference/image1147.png,0,16,14,1759,480
5562,Live/image1303.png,Reference/image1294.png,0,25,21,2162,1877
5563,Live/image0869.png,Reference/image1218.png,0,9,7,2189,1688
5564,Live/image1369.png,Reference/image1248.png,0,11,8,1746,2453
5565,Live/image0707.png,Reference/image0421.png,0,22,18,1708,588
5566,Live/image0639.png,Reference/image1290.png,0,27,19,2110,2828
5567,Live/image0873.png,Reference/image1078.png,0,10,7,2071,2708
5568,Live/image0276.png,Reference/image0206.png,0,11,7,2585,2842
5569,Live/image1138.png,Reference/image0403.png,0,18,16,2540,2415
5570,Live/image1138.png,Reference/image0414.png,0,17,15,2540,1346
5571,Live/image1042.png,Reference/image0846.png,0,6,0,2738,775
5572,Live/image0523.png,Reference/image0486.png,0,9,7,1959,2852
5573,Live/image0402.png,Reference/image1079.png,0,12,7,2129,2696
5574,Live/image0676.png,Reference/image0614.png,0,7,0,1727,1236
5575,Live/image0194.png,Reference/image0818.png,0,5,0,2156,772
5576,Live/image0772.png,Reference/image0031.png,0,19,16,2327,2626
5577,Live/image0133.png,Reference/image0135.png,1,73,60,2847,968
5578,Live/image0734.png,Reference/image0283.png,0,12,7,2177,2408
5579,Live/image0888.png,Reference/image0313.png,0,7,0,1789,1893
5580,Live/image0888.png,Reference/image0422.png,0,7,0,1789,1337
5581,Live/image0906.png,Reference/image0034.png,0,14,11,1948,2546
5582,Live/image0198.png,Reference/image0495.png,0,9,7,2685,1724
5583,Live/image0724.png,Reference/image0022.png,0,17,14,2511,1382
5584,Live/image0166.png,Reference/image0486.png,0,7,0,2443,2852
5585,Live/image0225.png,Reference/image1079.png,0,15,10,2027,2696
5586,Live/image0955.png,Reference/image1078.png,0,13,7,2217,2708
5587,Live/image0444.png,Reference/image1292.png,0,15,14,1738,1173
5588,Live/image1088.png,Reference/image0957.png,0,15,10,2627,777
5589,Live/image1196.png,Reference/image1066.png,0,8,7,2277,2688
5590,Live/image1196.png,Reference/image0360.png,0,11,7,2277,2444
5591,Live/image0047.png,Reference/image0620.png,0,23,16,2709,1513
5592,Live/image0759.png,Reference/image0724.png,0,14,8,2040,2372
5593,Live/image0200.png,Reference/image0730.png,0,14,8,2581,1334
5594,Live/image0944.png,Reference/image1342.png,0,22,14,2008,2303
5595,Live/image1252.png,Reference/image1225.png,0,21,17,2211,2491
5596,Live/image0838.png,Reference/image0483.png,0,9,7,2098,2040
5597,Live/image1184.png,Reference/image1142.png,0,22,18,2315,2574
5598,Live/image0139.png,Reference/image0139.png,1,59,45,2784,1029
5599,Live/image1396.png,Reference/image1395.png,1,118,94,2793,1512
5600,Live/image1396.png,Reference/image1235.png,0,22,19,2793,2521
5601,Live/image0684.png,Reference/image1031.png,0,5,0,1549,2064
5602,Live/image1353.png,Reference/image0911.png,0,16,11,2937,533
5603,Live/image0149.png,Reference/image0255.png,0,24,16,2038,2808
5604,Live/image0386.png,Reference/image0369.png,0,14,8,2219,2603
5605,Live/image0841.png,Reference/image0397.png,0,12,7,2093,2539
5606,Live/image0780.png,Reference/image0365.png,0,8,7,2028,2679
5607,Live/image0725.png,Reference/image1233.png,0,29,21,2479,2727
5608,Live/image1075.png,Reference/image1269.png,0,24,19,1770,2465
5609,Live/image0099.png,Reference/image0100.png,1,200,178,3645,1284
5610,Live/image0099.png,Reference/image0461.png,0,7,0,3645,642
5611,Live/image0340.png,Reference/image1025.png,0,4,0,2090,691
5612,Live/image0627.png,Reference/image1240.png,0,21,14,2125,2658
5613,Live/image1069.png,Reference/image0509.png,0,16,13,2033,1506
5614,Live/image1240.png,Reference/image0402.png,0,13,7,2741,1745
5615,Live/image1064.png,Reference/image1246.png,0,12,9,1647,2438
5616,Live/image0797.png,Reference/image0044.png,0,21,20,1827,1697
5617,Live/image0383.png,Reference/image0311.png,0,5,0,1914,2065
5618,Live/image0819.png,Reference/image0030.png,0,23,20,1904,2686
5619,Live/image0825.png,Reference/image1067.png,0,25,21,2387,2691
5620,Live/image0825.png,Reference/image0824.png,1,66,62,2387,1773
5621,Live/image0272.png,Reference/image0025.png,0,12,7,2031,2599
5622,Live/image0861.png,Reference/image0761.png,0,9,7,1752,1713
5623,Live/image0135.png,Reference/image0306.png,0,8,7,2625,1176
5624,Live/image0536.png,Reference/image0516.png,0,18,16,1498,1546
5625,Live/image0001.png,Reference/image0541.png,0,23,13,2196,2162
5626,Live/image0521.png,Reference/image1079.png,0,13,7,2180,2696
5627,Live/image0519.png,Reference/image0045.png,0,15,9,2117,2223
5628,Live/image0103.png,Reference/image0100.png,0,104,75,4828,1284
5629,Live/image1214.png,Reference/image1214.png,1,198,182,2415,846
5630,Live/image1214.png,Reference/image1242.png,0,21,16,2415,2678
5631,Live/image0376.png,Reference/image0389.png,0,19,15,2129,1728
5632,Live/image0462.png,Reference/image0385.png,0,8,7,1756,1986
5633,Live/image0300.png,Reference/image0718.png,0,26,20,2544,2429
5634,Live/image1115.png,Reference/image0365.png,0,5,0,1981,2679
5635,Live/image0398.png,Reference/image0343.png,0,11,7,2304,2498
5636,Live/image0872.png,Reference/image1241.png,0,24,15,2268,2767
5637,Live/image0230.png,Reference/image0369.png,0,10,7,2320,2603
5638,Live/image0976.png,Reference/image1065.png,0,24,18,2178,2737
5639,Live/image0688.png,Reference/image1139.png,0,23,17,1800,2559
5640,Live/image0688.png,Reference/image1060.png,0,18,13,1800,2624
5641,Live/image0424.png,Reference/image0492.png,0,9,7,1609,1945
5642,Live/image0535.png,Reference/image0899.png,0,13,7,1857,1145
5643,Live/image0654.png,Reference/image1263.png,0,18,13,2362,2691
5644,Live/image0124.png,Reference/image0132.png,0,46,33,3064,1078
5645,Live/image0229.png,Reference/image1377.png,0,20,15,2508,1924
5646,Live/image0288.png,Reference/image0479.png,0,12,7,2386,2961
5647,Live/image0828.png,Reference/image0393.png,0,15,14,2011,2065
5648,Live/image0768.png,Reference/image0031.png,0,28,20,2087,2626
5649,Live/image0591.png,Reference/image1319.png,0,19,15,1664,1819
5650,Live/image0591.png,Reference/image1229.png,0,8,7,1664,2656
5651,Live/image0930.png,Reference/image1010.png,0,13,7,2393,2269
5652,Live/image0235.png,Reference/image1079.png,0,8,7,1760,2696
5653,Live/image0588.png,Reference/image0344.png,0,5,0,1733,2490
5654,Live/image0327.png,Reference/image0397.png,0,9,7,2142,2539
5655,Live/image0814.png,Reference/image0347.png,0,15,11,1984,2521
5656,Live/image0260.png,Reference/image0312.png,0,17,12,2119,1868
5657,Live/image0178.png,Reference/image1342.png,0,10,7,1918,2303
5658,Live/image1122.png,Reference/image1067.png,0,25,20,2208,2691
5659,Live/image1200.png,Reference/image1202.png,1,96,75,3758,1547
5660,Live/image1200.png,Reference/image1392.png,0,21,17,3758,2270
5661,Live/image0771.png,Reference/image0370.png,0,16,13,2325,1765
5662,Live/image0094.png,Reference/image0983.png,0,31,23,2445,1122
5663,Live/image0756.png,Reference/image0374.png,0,11,7,2134,1744
5664,Live/image1280.png,Reference/image0716.png,0,13,7,2207,2504
5665,Live/image0264.png,Reference/image0483.png,0,18,12,2418,2040
5666,Live/image0975.png,Reference/image0124.png,0,20,18,2114,1575
5667,Live/image1050.png,Reference/image1141.png,0,25,17,2339,2081
5668,Live/image0129.png,Reference/image0133.png,0,73,56,2856,928
5669,Live/image1218.png,Reference/image1218.png,1,158,143,2203,1688
5670,Live/image1218.png,Reference/image1241.png,0,21,16,2203,2767
5671,Live/image0321.png,Reference/image1404.png,0,25,19,2142,2441
5672,Live/image0141.png,Reference/image0137.png,0,20,14,2968,923
5673,Live/image0250.png,Reference/image0255.png,0,23,14,2378,2808
5674,Live/image0823.png,Reference/image1127.png,0,16,15,1676,1579
5675,Live/image0767.png,Reference/image0487.png,0,23,17,2386,2343
5676,Live/image0964.png,Reference/image0990.png,0,23,19,2112,1694
5677,Live/image0096.png,Reference/image0098.png,1,71,47,2534,1377
5678,Live/image0432.png,Reference/image0031.png,0,16,11,1969,2626
5679,Live/image1212.png,Reference/image1212.png,1,121,106,2377,1270
5680,Live/image1212.png,Reference/image1214.png,1,39,33,2377,846
5681,Live/image0917.png,Reference/image0712.png,0,24,19,2960,427
5682,Live/image0594.png,Reference/image1096.png,0,16,14,1474,1571
5683,Live/image0255.png,Reference/image0034.png,0,17,11,2461,2546
5684,Live/image0210.png,Reference/image0210.png,1,29,21,2607,2096
5685,Live/image0002.png,Reference/image0207.png,0,11,7,2144,2444
5686,Live/image1403.png,Reference/image1267.png,0,23,19,2494,2725
5687,Live/image0208.png,Reference/image1241.png,0,37,22,2559,2767
5688,Live/image1281.png,Reference/image0723.png,0,10,7,1949,1831
5689,Live/image0835.png,Reference/image1079.png,0,6,0,2096,2696
5690,Live/image0835.png,Reference/image1128.png,0,10,7,2096,1576
5691,Live/image1246.png,Reference/image0385.png,0,25,20,3120,1986
5692,Live/image1318.png,Reference/image1260.png,0,24,17,2236,2924
5693,Live/image0478.png,Reference/image0619.png,0,11,7,2499,2542
5694,Live/image1173.png,Reference/image0372.png,0,11,7,3164,2659
5695,Live/image1319.png,Reference/image1321.png,1,19,17,2199,2592
5696,Live/image0598.png,Reference/image1120.png,0,7,0,1908,2763
5697,Live/image0395.png,Reference/image0363.png,0,7,0,1960,2464
5698,Live/image0980.png,Reference/image0372.png,0,16,11,2113,2659
5699,Live/image0233.png,Reference/image1142.png,0,5,0,1477,2574
5700,Live/image0233.png,Reference/image1132.png,0,5,0,1477,1942
5701,Live/image0901.png,Reference/image0347.png,0,15,11,1931,2521
5702,Live/image0706.png,Reference/image0531.png,0,12,7,1852,2630
5703,Live/image0742.png,Reference/image0033.png,0,28,21,2246,2136
5704,Live/image0740.png,Reference/image0255.png,0,26,22,2316,2808
5705,Live/image0760.png,Reference/image0283.png,0,8,7,2069,2408
5706,Live/image1359.png,Reference/image1095.png,0,15,13,1964,1748
5707,Live/image0915.png,Reference/image1140.png,0,22,16,2564,2468
5708,Live/image1285.png,Reference/image1243.png,0,21,16,2455,2752
5709,Live/image1338.png,Reference/image1338.png,1,35,23,1913,1118
5710,Live/image1338.png,Reference/image0714.png,0,8,7,1913,432
5711,Live/image0777.png,Reference/image1273.png,0,23,17,2181,2847
5712,Live/image1076.png,Reference/image0397.png,0,7,0,1337,2539
5713,Live/image0995.png,Reference/image0413.png,0,4,0,2290,1120
5714,Live/image0682.png,Reference/image0284.png,0,8,7,1522,2002
5715,Live/image0685.png,Reference/image0027.png,0,17,15,1544,2788
5716,Live/image1092.png,Reference/image0030.png,0,19,17,1492,2686
5717,Live/image0167.png,Reference/image0496.png,0,9,7,2290,1136
5718,Live/image0821.png,Reference/image0029.png,0,18,15,1827,2480
5719,Live/image0317.png,Reference/image0531.png,0,10,7,2797,2630
5720,Live/image0317.png,Reference/image0000.png,0,17,12,2797,727
5721,Live/image1227.png,Reference/image0282.png,0,7,0,2130,1741
5722,Live/image0718.png,Reference/image1299.png,0,9,7,2171,2370
5723,Live/image0345.png,Reference/image1142.png,0,30,24,2228,2574
5724,Live/image0163.png,Reference/image1306.png,0,19,15,2217,1088
5725,Live/image0093.png,Reference/image1166.png,0,10,7,2288,2324
5726,Live/image1136.png,Reference/image1244.png,0,20,16,2911,2566
5727,Live/image0187.png,Reference/image1142.png,0,22,18,1802,2574
5728,Live/image0729.png,Reference/image0733.png,0,25,15,2383,985
5729,Live/image0206.png,Reference/image0206.png,1,47,30,2606,2842
5730,Live/image0206.png,Reference/image0633.png,0,19,13,2606,2213
5731,Live/image1305.png,Reference/image1295.png,0,26,20,2160,920
5732,Live/image0989.png,Reference/image0825.png,0,7,0,2108,1616
5733,Live/image1116.png,Reference/image1066.png,0,27,19,2101,2688
5734,Live/image0836.png,Reference/image0186.png,0,15,12,2120,1516
5735,Live/image1337.png,Reference/image1267.png,0,13,8,1704,2725
5736,Live/image0089.png,Reference/image1174.png,0,10,7,2480,1275
5737,Live/image0105.png,Reference/image0100.png,0,53,43,4520,1284
5738,Live/image1264.png,Reference/image0396.png,0,9,7,1923,2452
5739,Live/image0849.png,Reference/image1246.png,0,24,16,1761,2438
5740,Live/image0849.png,Reference/image0365.png,0,10,7,1761,2679
5741,Live/image0256.png,Reference/image1260.png,0,27,18,2400,2924
5742,Live/image0248.png,Reference/image0476.png,0,21,16,2232,1893
5743,Live/image0779.png,Reference/image0365.png,0,5,0,1993,2679
5744,Live/image0813.png,Reference/image1226.png,0,16,13,1904,2766
5745,Live/image0699.png,Reference/image0248.png,0,15,10,2082,1360
5746,Live/image0344.png,Reference/image1273.png,0,19,17,2169,2847
5747,Live/image0227.png,Reference/image0630.png,0,11,7,2067,1344
5748,Live/image1244.png,Reference/image1233.png,0,25,21,2515,2727
