,query,reference,label,matches,inliers,kpts0,kpts1
2841,Live/image0568.png,Reference/image0034.png,0,1,0,932,588
2842,Live/image1409.png,Reference/image1140.png,0,0,0,693,548
2843,Live/image0465.png,Reference/image0708.png,0,0,0,910,619
2844,Live/image0269.png,Reference/image0185.png,0,18,17,657,782
2845,Live/image0269.png,Reference/image0842.png,0,4,0,657,747
2846,Live/image0154.png,Reference/image1392.png,0,18,17,1036,587
2847,Live/image1360.png,Reference/image0482.png,0,1,0,747,599
2848,Live/image0635.png,Reference/image0510.png,0,26,23,890,540
2849,Live/image0390.png,Reference/image1067.png,0,7,0,753,692
2850,Live/image1052.png,Reference/image1131.png,0,15,13,857,617
2851,Live/image1119.png,Reference/image1142.png,0,19,17,759,579
2852,Live/image0308.png,Reference/image0934.png,0,18,17,670,993
2853,Live/image1242.png,Reference/image1243.png,1,51,42,1000,749
2854,Live/image0683.png,Reference/image1120.png,0,1,0,912,535
2855,Live/image0683.png,Reference/image0344.png,0,8,7,912,665
2856,Live/image0928.png,Reference/image0811.png,0,2,0,968,751
2857,Live/image0148.png,Reference/image0201.png,0,0,0,923,646
2858,Live/image1082.png,Reference/image0396.png,0,1,0,893,651
2859,Live/image0247.png,Reference/image1246.png,0,22,19,943,655
2860,Live/image0988.png,Reference/image0372.png,0,0,0,818,585
2861,Live/image0318.png,Reference/image0240.png,0,17,17,1074,610
2862,Live/image0603.png,Reference/image0348.png,0,0,0,986,704
2863,Live/image1084.png,Reference/image0371.png,0,1,0,712,615
2864,Live/image0564.png,Reference/image0365.png,0,0,0,789,581
2865,Live/image0564.png,Reference/image0807.png,0,0,0,789,675
2866,Live/image0323.png,Reference/image1231.png,0,19,18,969,674
2867,Live/image0023.png,Reference/image0717.png,0,18,18,1057,587
2868,Live/image0936.png,Reference/image1241.png,0,19,18,770,771
2869,Live/image1322.png,Reference/image0359.png,0,0,0,964,592
2870,Live/image1105.png,Reference/image0030.png,0,21,21,791,593
2871,Live/image0144.png,Reference/image0143.png,1,53,46,1276,1204
2872,Live/image1413.png,Reference/image1097.png,0,1,0,772,686
2873,Live/image0189.png,Reference/image0189.png,1,62,52,922,632
2874,Live/image0774.png,Reference/image0351.png,0,19,19,925,659
2875,Live/image0774.png,Reference/image1255.png,0,16,16,925,686
2876,Live/image1224.png,Reference/image0347.png,0,4,0,747,662
2877,Live/image1228.png,Reference/image0387.png,0,21,20,684,609
2878,Live/image1091.png,Reference/image0346.png,0,0,0,633,607
2879,Live/image0042.png,Reference/image0252.png,0,4,0,916,715
2880,Live/image1292.png,Reference/image0446.png,0,16,16,1032,667
2881,Live/image0118.png,Reference/image0130.png,0,35,33,894,622
2882,Live/image0460.png,Reference/image0972.png,0,0,0,1482,680
2883,Live/image0319.png,Reference/image1228.png,0,20,20,1066,782
2884,Live/image0017.png,Reference/image0027.png,0,21,21,891,581
2885,Live/image0017.png,Reference/image1120.png,0,0,0,891,535
2886,Live/image0736.png,Reference/image0732.png,0,20,20,867,774
2887,Live/image1025.png,Reference/image1218.png,0,1,0,860,633
2888,Live/image0102.png,Reference/image0108.png,0,41,37,922,1090
2889,Live/image0153.png,Reference/image0026.png,0,9,7,821,531
2890,Live/image0702.png,Reference/image1282.png,0,0,0,829,768
2891,Live/image0320.png,Reference/image0478.png,0,0,0,890,626
2892,Live/image0431.png,Reference/image0431.png,1,75,61,1045,805
2893,Live/image0410.png,Reference/image0372.png,0,0,0,779,585
2894,Live/image0792.png,Reference/image0365.png,0,0,0,880,581
2895,Live/image0792.png,Reference/image0026.png,0,23,21,880,531
2896,Live/image0898.png,Reference/image0623.png,0,0,0,1288,677
2897,Live/image0960.png,Reference/image1397.png,0,21,21,964,488
2898,Live/image0604.png,Reference/image0606.png,1,66,62,977,765
2899,Live/image0243.png,Reference/image0481.png,0,0,0,781,691
2900,Live/image0514.png,Reference/image0514.png,1,0,0,1084,550
2901,Live/image1406.png,Reference/image1394.png,0,23,21,841,424
2902,Live/image0671.png,Reference/image0253.png,0,15,15,1011,808
2903,Live/image1373.png,Reference/image0380.png,0,16,16,791,649
2904,Live/image0515.png,Reference/image0043.png,0,5,0,947,597
2905,Live/image0515.png,Reference/image0365.png,0,0,0,947,581
2906,Live/image1216.png,Reference/image0479.png,0,0,0,652,570
2907,Live/image0218.png,Reference/image0254.png,0,0,0,920,734
2908,Live/image0209.png,Reference/image0324.png,0,3,0,1109,680
2909,Live/image0350.png,Reference/image1290.png,0,19,19,718,781
2910,Live/image1157.png,Reference/image0717.png,0,20,20,683,587
2911,Live/image1344.png,Reference/image1392.png,0,22,21,1137,587
2912,Live/image0455.png,Reference/image0455.png,1,176,164,1333,737
2913,Live/image1098.png,Reference/image1140.png,0,3,0,796,548
2914,Live/image1286.png,Reference/image1286.png,1,144,127,952,713
2915,Live/image1286.png,Reference/image1233.png,0,18,17,952,700
2916,Live/image0673.png,Reference/image0254.png,0,17,16,1006,734
2917,Live/image0914.png,Reference/image0343.png,0,4,0,799,599
2918,Live/image0257.png,Reference/image0386.png,0,1,0,978,652
2919,Live/image0483.png,Reference/image0485.png,1,0,0,942,744
2920,Live/image1014.png,Reference/image1094.png,0,20,20,710,635
2921,Live/image0522.png,Reference/image1140.png,0,0,0,975,548
2922,Live/image1287.png,Reference/image1290.png,0,19,19,918,781
2923,Live/image1327.png,Reference/image1273.png,0,1,0,945,661
2924,Live/image0665.png,Reference/image0365.png,0,0,0,838,581
2925,Live/image0665.png,Reference/image0733.png,0,4,0,838,705
2926,Live/image0933.png,Reference/image0303.png,0,0,0,1109,741
2927,Live/image1341.png,Reference/image0493.png,0,0,0,872,624
2928,Live/image1167.png,Reference/image0350.png,0,16,16,771,630
2929,Live/image0666.png,Reference/image0292.png,0,0,0,702,575
2930,Live/image1007.png,Reference/image1078.png,0,8,7,674,863
2931,Live/image1159.png,Reference/image0891.png,0,1,0,719,715
2932,Live/image0877.png,Reference/image0030.png,0,25,24,885,593
2933,Live/image1345.png,Reference/image1260.png,0,17,17,1002,714
2934,Live/image1152.png,Reference/image1153.png,1,40,35,805,716
2935,Live/image1152.png,Reference/image0611.png,0,20,19,805,820
2936,Live/image0332.png,Reference/image1316.png,0,16,16,758,781
2937,Live/image0469.png,Reference/image0546.png,0,0,0,1049,824
2938,Live/image0501.png,Reference/image1260.png,0,10,7,1049,714
2939,Live/image0831.png,Reference/image0365.png,0,5,0,1002,581
2940,Live/image0950.png,Reference/image0359.png,0,4,0,995,592
2941,Live/image0675.png,Reference/image0322.png,0,13,7,958,731
2942,Live/image0429.png,Reference/image1343.png,0,17,17,946,777
2943,Live/image0994.png,Reference/image1233.png,0,6,0,952,700
2944,Live/image1294.png,Reference/image1270.png,0,15,15,961,738
2945,Live/image1294.png,Reference/image1142.png,0,3,0,961,579
2946,Live/image1284.png,Reference/image0383.png,0,7,0,994,586
2947,Live/image0064.png,Reference/image0222.png,0,0,0,893,741
2948,Live/image0331.png,Reference/image0663.png,0,7,0,791,690
2949,Live/image0809.png,Reference/image1120.png,0,2,0,727,535
2950,Live/image1387.png,Reference/image1411.png,0,18,16,666,682
2951,Live/image1160.png,Reference/image0343.png,0,1,0,809,599
2952,Live/image0120.png,Reference/image0120.png,1,114,104,866,628
2953,Live/image0735.png,Reference/image1142.png,0,6,0,877,579
2954,Live/image0638.png,Reference/image0026.png,0,0,0,914,531
2955,Live/image0638.png,Reference/image0218.png,0,0,0,914,825
2956,Live/image1121.png,Reference/image1140.png,0,25,25,776,548
2957,Live/image0414.png,Reference/image0353.png,0,0,0,881,680
2958,Live/image0302.png,Reference/image0618.png,0,1,0,1074,592
2959,Live/image1065.png,Reference/image0811.png,0,1,0,606,751
2960,Live/image0245.png,Reference/image1245.png,0,16,16,875,647
2961,Live/image1127.png,Reference/image1129.png,1,49,38,756,585
2962,Live/image0324.png,Reference/image1233.png,0,19,17,980,700
2963,Live/image0710.png,Reference/image1281.png,0,22,21,1013,801
2964,Live/image0801.png,Reference/image0027.png,0,23,22,783,581
2965,Live/image0801.png,Reference/image1389.png,0,19,19,783,582
2966,Live/image0384.png,Reference/image0383.png,1,35,32,597,586
2967,Live/image0449.png,Reference/image1226.png,0,10,7,1183,818
2968,Live/image0567.png,Reference/image0807.png,0,5,0,930,675
2969,Live/image0216.png,Reference/image0314.png,0,0,0,917,751
2970,Live/image1410.png,Reference/image1246.png,0,18,17,731,655
2971,Live/image1342.png,Reference/image1329.png,0,20,19,897,675
2972,Live/image1169.png,Reference/image1217.png,0,1,0,826,643
2973,Live/image0180.png,Reference/image0211.png,0,4,0,763,541
2974,Live/image0461.png,Reference/image0456.png,0,1,0,1316,732
2975,Live/image0461.png,Reference/image0914.png,0,0,0,1316,704
2976,Live/image1343.png,Reference/image1344.png,1,19,18,1110,674
2977,Live/image0008.png,Reference/image0365.png,0,9,7,1094,581
2978,Live/image1313.png,Reference/image0512.png,0,10,7,930,696
2979,Live/image1356.png,Reference/image1290.png,0,17,17,1042,781
2980,Live/image0558.png,Reference/image1290.png,0,31,29,937,781
2981,Live/image0963.png,Reference/image0025.png,0,21,21,840,581
2982,Live/image0842.png,Reference/image0283.png,0,7,0,858,611
2983,Live/image1074.png,Reference/image0900.png,0,20,20,958,904
2984,Live/image0984.png,Reference/image1233.png,0,15,15,774,700
2985,Live/image0984.png,Reference/image1285.png,0,0,0,774,696
2986,Live/image1272.png,Reference/image0343.png,0,1,0,972,599
2987,Live/image0973.png,Reference/image0942.png,0,0,0,981,682
2988,Live/image1283.png,Reference/image1228.png,0,5,0,932,782
2989,Live/image0765.png,Reference/image0717.png,0,23,22,888,587
2990,Live/image0360.png,Reference/image0719.png,0,0,0,680,695
2991,Live/image0005.png,Reference/image1140.png,0,15,15,973,548
2992,Live/image0609.png,Reference/image1282.png,0,2,0,970,768
2993,Live/image0714.png,Reference/image0690.png,0,1,0,889,506
2994,Live/image1174.png,Reference/image1175.png,1,49,46,851,559
2995,Live/image1174.png,Reference/image0343.png,0,0,0,851,599
2996,Live/image0681.png,Reference/image1079.png,0,0,0,809,732
2997,Live/image0745.png,Reference/image1241.png,0,19,19,952,771
2998,Live/image1078.png,Reference/image0372.png,0,1,0,865,585
2999,Live/image0022.png,Reference/image0264.png,0,0,0,887,646
3000,Live/image0732.png,Reference/image0208.png,0,1,0,899,669
3001,Live/image1357.png,Reference/image1332.png,0,34,30,971,577
3002,Live/image0880.png,Reference/image0372.png,0,4,0,813,585
3003,Live/image0446.png,Reference/image0210.png,0,0,0,936,603
3004,Live/image0494.png,Reference/image0491.png,0,0,0,876,525
3005,Live/image0494.png,Reference/image0032.png,0,3,0,876,629
3006,Live/image1199.png,Reference/image1248.png,0,19,19,1137,644
3007,Live/image0561.png,Reference/image0663.png,0,23,20,833,690
3008,Live/image1296.png,Reference/image0323.png,0,0,0,1022,669
3009,Live/image0858.png,Reference/image0025.png,0,21,21,754,581
3010,Live/image0097.png,Reference/image0124.png,0,20,20,838,649
3011,Live/image0660.png,Reference/image1233.png,0,21,20,910,700
3012,Live/image1245.png,Reference/image0388.png,0,19,19,971,716
3013,Live/image0195.png,Reference/image1084.png,0,1,0,983,688
3014,Live/image1336.png,Reference/image1270.png,0,19,18,876,738
3015,Live/image1336.png,Reference/image1166.png,0,1,0,876,524
3016,Live/image0909.png,Reference/image1079.png,0,0,0,853,732
3017,Live/image0241.png,Reference/image0067.png,0,0,0,868,594
3018,Live/image0574.png,Reference/image1141.png,0,1,0,820,532
3019,Live/image0400.png,Reference/image0398.png,1,5,0,724,687
3020,Live/image0587.png,Reference/image1135.png,0,19,19,702,611
3021,Live/image1120.png,Reference/image0369.png,0,0,0,824,611
3022,Live/image0947.png,Reference/image0945.png,1,43,37,1208,610
3023,Live/image1358.png,Reference/image1014.png,0,5,0,1000,687
3024,Live/image0378.png,Reference/image1233.png,0,16,15,815,700
3025,Live/image0378.png,Reference/image0389.png,0,17,17,815,667
3026,Live/image1161.png,Reference/image1060.png,0,11,7,779,673
3027,Live/image0063.png,Reference/image0404.png,0,15,14,897,598
3028,Live/image0910.png,Reference/image1273.png,0,19,18,875,661
3029,Live/image0701.png,Reference/image1243.png,0,2,0,894,749
3030,Live/image0113.png,Reference/image0116.png,0,104,101,781,806
3031,Live/image0497.png,Reference/image0740.png,0,2,0,888,770
3032,Live/image0358.png,Reference/image0369.png,0,1,0,957,611
3033,Live/image0025.png,Reference/image0027.png,1,25,23,1081,581
3034,Live/image0992.png,Reference/image0372.png,0,0,0,787,585
3035,Live/image0992.png,Reference/image0390.png,0,0,0,787,702
3036,Live/image0348.png,Reference/image0294.png,0,27,27,815,566
3037,Live/image1083.png,Reference/image0205.png,0,2,0,708,612
3038,Live/image1251.png,Reference/image0403.png,0,10,7,750,656
3039,Live/image0287.png,Reference/image1230.png,0,19,17,1055,661
3040,Live/image0573.png,Reference/image0255.png,0,1,0,767,723
3041,Live/image0050.png,Reference/image0541.png,0,0,0,1069,576
3042,Live/image0069.png,Reference/image1166.png,0,0,0,1122,524
3043,Live/image0584.png,Reference/image1012.png,0,19,17,720,698
3044,Live/image0962.png,Reference/image1066.png,0,22,22,831,816
3045,Live/image0962.png,Reference/image0479.png,0,1,0,831,570
3046,Live/image0330.png,Reference/image0594.png,0,0,0,902,636
3047,Live/image1208.png,Reference/image0385.png,0,4,0,928,593
3048,Live/image0004.png,Reference/image0723.png,0,5,0,935,687
3049,Live/image0037.png,Reference/image1096.png,0,23,22,1052,771
3050,Live/image0977.png,Reference/image1216.png,0,19,19,771,673
3051,Live/image0624.png,Reference/image0383.png,0,1,0,980,586
3052,Live/image0546.png,Reference/image1268.png,0,29,26,886,669
3053,Live/image1321.png,Reference/image1244.png,0,16,16,981,777
3054,Live/image0488.png,Reference/image0493.png,0,0,0,1075,624
3055,Live/image0488.png,Reference/image0484.png,0,0,0,1075,632
3056,Live/image1269.png,Reference/image0365.png,0,0,0,848,581
3057,Live/image0313.png,Reference/image1290.png,0,23,21,820,781
3058,Live/image1125.png,Reference/image1143.png,0,23,19,655,618
3059,Live/image0650.png,Reference/image0027.png,0,2,0,776,581
3060,Live/image0168.png,Reference/image0807.png,0,0,0,993,675
3061,Live/image0310.png,Reference/image0350.png,0,18,17,741,630
3062,Live/image1036.png,Reference/image0369.png,0,2,0,950,611
3063,Live/image1104.png,Reference/image0026.png,0,27,25,830,531
3064,Live/image0443.png,Reference/image1260.png,0,17,17,955,714
3065,Live/image0443.png,Reference/image1273.png,0,19,18,955,661
3066,Live/image0846.png,Reference/image0636.png,0,24,22,910,915
3067,Live/image0708.png,Reference/image1294.png,0,23,22,817,599
3068,Live/image0117.png,Reference/image0123.png,0,115,106,857,685
3069,Live/image0837.png,Reference/image1078.png,0,1,0,738,863
3070,Live/image0698.png,Reference/image1226.png,0,26,22,1033,818
3071,Live/image1003.png,Reference/image1243.png,0,17,17,701,749
3072,Live/image1129.png,Reference/image0716.png,0,21,20,769,665
3073,Live/image1139.png,Reference/image0353.png,0,1,0,746,680
3074,Live/image1385.png,Reference/image1117.png,0,1,0,760,583
3075,Live/image1385.png,Reference/image0974.png,0,1,0,760,624
3076,Live/image0815.png,Reference/image0033.png,0,24,22,775,611
3077,Live/image1132.png,Reference/image1166.png,0,3,0,769,524
3078,Live/image0791.png,Reference/image0388.png,0,19,19,862,716
3079,Live/image0387.png,Reference/image0760.png,0,1,0,812,690
3080,Live/image0452.png,Reference/image1226.png,0,4,0,881,818
3081,Live/image0475.png,Reference/image0199.png,0,2,0,953,613
3082,Live/image1271.png,Reference/image0359.png,0,3,0,911,592
3083,Live/image0784.png,Reference/image0254.png,0,5,0,1017,734
3084,Live/image1049.png,Reference/image1067.png,0,23,23,828,692
3085,Live/image1049.png,Reference/image1060.png,0,11,7,828,673
3086,Live/image0695.png,Reference/image1260.png,0,25,21,851,714
3087,Live/image0404.png,Reference/image1226.png,0,2,0,660,818
3088,Live/image0196.png,Reference/image1292.png,0,2,0,1131,722
3089,Live/image0572.png,Reference/image1393.png,0,2,0,842,525
3090,Live/image0421.png,Reference/image0475.png,0,3,0,853,632
3091,Live/image0664.png,Reference/image0266.png,0,1,0,932,537
3092,Live/image0721.png,Reference/image0205.png,0,0,0,928,612
3093,Live/image0641.png,Reference/image0265.png,0,0,0,1198,544
3094,Live/image1330.png,Reference/image1332.png,1,43,31,1061,577
3095,Live/image1330.png,Reference/image1343.png,0,15,15,1061,777
3096,Live/image0202.png,Reference/image0513.png,0,0,0,985,614
3097,Live/image1207.png,Reference/image1225.png,0,23,21,954,805
3098,Live/image0894.png,Reference/image0807.png,0,1,0,874,675
3099,Live/image0054.png,Reference/image0701.png,0,14,8,955,787
3100,Live/image1032.png,Reference/image1067.png,0,25,24,892,692
3101,Live/image0913.png,Reference/image0397.png,0,1,0,765,571
3102,Live/image0626.png,Reference/image1004.png,0,0,0,923,693
3103,Live/image0612.png,Reference/image0611.png,1,42,32,1055,820
3104,Live/image1223.png,Reference/image1224.png,1,90,69,817,709
3105,Live/image1223.png,Reference/image1148.png,0,1,0,817,663
3106,Live/image0999.png,Reference/image0379.png,0,26,23,778,657
3107,Live/image0552.png,Reference/image0794.png,0,0,0,955,815
3108,Live/image0447.png,Reference/image1237.png,0,7,0,1089,778
3109,Live/image0912.png,Reference/image1280.png,0,1,0,891,720
3110,Live/image1149.png,Reference/image1142.png,0,13,7,793,579
3111,Live/image0448.png,Reference/image0254.png,0,3,0,1216,734
3112,Live/image0237.png,Reference/image0199.png,0,0,0,806,613
3113,Live/image0562.png,Reference/image0626.png,0,16,16,990,614
3114,Live/image0874.png,Reference/image0372.png,0,1,0,808,585
3115,Live/image0874.png,Reference/image1128.png,0,14,8,808,554
3116,Live/image0411.png,Reference/image0403.png,0,7,0,791,656
3117,Live/image0040.png,Reference/image1332.png,0,18,18,1028,577
3118,Live/image1384.png,Reference/image1332.png,0,21,19,802,577
3119,Live/image0689.png,Reference/image1130.png,0,7,0,740,608
3120,Live/image0496.png,Reference/image0914.png,0,0,0,895,704
3121,Live/image0215.png,Reference/image0324.png,0,0,0,1190,680
3122,Live/image0826.png,Reference/image1078.png,0,1,0,751,863
3123,Live/image1183.png,Reference/image1186.png,0,35,25,678,725
3124,Live/image0088.png,Reference/image0087.png,1,86,74,872,732
3125,Live/image0088.png,Reference/image1154.png,0,1,0,872,651
3126,Live/image1031.png,Reference/image0372.png,0,0,0,822,585
3127,Live/image1325.png,Reference/image0619.png,0,1,0,824,586
3128,Live/image0125.png,Reference/image0129.png,0,126,116,895,722
3129,Live/image1146.png,Reference/image0717.png,0,29,25,819,587
3130,Live/image0959.png,Reference/image0988.png,0,18,17,923,692
3131,Live/image0864.png,Reference/image0032.png,0,22,21,694,629
3132,Live/image0032.png,Reference/image0025.png,0,21,20,1034,581
3133,Live/image1366.png,Reference/image1233.png,0,16,16,745,700
3134,Live/image0279.png,Reference/image0199.png,0,0,0,1221,613
3135,Live/image0279.png,Reference/image0442.png,0,0,0,1221,727
3136,Live/image1112.png,Reference/image1078.png,0,0,0,695,863
3137,Live/image0769.png,Reference/image0339.png,0,17,15,922,677
3138,Live/image0602.png,Reference/image1093.png,0,15,15,928,692
3139,Live/image1162.png,Reference/image1065.png,0,22,21,802,784
3140,Live/image0367.png,Reference/image0343.png,0,5,0,699,599
3141,Live/image0807.png,Reference/image1234.png,0,21,18,762,678
3142,Live/image1255.png,Reference/image0031.png,0,0,0,829,628
3143,Live/image0479.png,Reference/image0212.png,0,0,0,836,687
3144,Live/image0164.png,Reference/image0512.png,0,18,17,908,696
3145,Live/image0705.png,Reference/image0199.png,0,12,7,887,613
3146,Live/image1226.png,Reference/image0481.png,0,1,0,789,691
3147,Live/image0283.png,Reference/image0484.png,0,0,0,1047,632
3148,Live/image0268.png,Reference/image0512.png,0,23,22,762,696
3149,Live/image1118.png,Reference/image1066.png,0,21,21,738,816
3150,Live/image0315.png,Reference/image0656.png,0,20,19,1008,836
3151,Live/image0794.png,Reference/image0365.png,0,1,0,869,581
3152,Live/image0794.png,Reference/image1140.png,0,0,0,869,548
3153,Live/image0935.png,Reference/image0403.png,0,4,0,757,656
3154,Live/image0649.png,Reference/image0625.png,0,0,0,1115,694
3155,Live/image0006.png,Reference/image1269.png,0,19,19,975,723
3156,Live/image1073.png,Reference/image1071.png,1,1,0,868,801
3157,Live/image0741.png,Reference/image0718.png,0,21,20,767,636
3158,Live/image0589.png,Reference/image0819.png,0,28,27,811,601
3159,Live/image1273.png,Reference/image1244.png,0,20,19,1030,777
3160,Live/image0043.png,Reference/image1102.png,0,18,18,958,736
3161,Live/image0193.png,Reference/image0386.png,0,0,0,1120,652
3162,Live/image0193.png,Reference/image1112.png,0,1,0,1120,645
3163,Live/image1260.png,Reference/image0442.png,0,2,0,916,727
3164,Live/image0242.png,Reference/image1233.png,0,19,18,764,700
3165,Live/image1364.png,Reference/image1394.png,0,16,16,888,424
3166,Live/image0396.png,Reference/image1233.png,0,8,7,693,700
3167,Live/image1131.png,Reference/image0865.png,0,26,25,743,629
3168,Live/image0199.png,Reference/image0662.png,0,1,0,958,661
3169,Live/image0957.png,Reference/image0956.png,1,64,61,973,877
3170,Live/image0651.png,Reference/image0486.png,0,2,0,767,689
3171,Live/image0228.png,Reference/image1273.png,0,2,0,995,661
3172,Live/image0228.png,Reference/image1021.png,0,0,0,995,617
3173,Live/image0982.png,Reference/image0865.png,0,19,19,745,629
3174,Live/image1094.png,Reference/image0531.png,0,0,0,715,548
3175,Live/image1405.png,Reference/image0251.png,0,22,20,909,753
3176,Live/image0393.png,Reference/image1139.png,0,11,7,702,605
3177,Live/image1008.png,Reference/image0404.png,0,16,16,780,598
3178,Live/image0717.png,Reference/image1267.png,0,19,19,818,739
3179,Live/image0694.png,Reference/image0380.png,0,18,18,841,649
3180,Live/image0249.png,Reference/image0380.png,0,17,17,960,649
3181,Live/image0342.png,Reference/image1172.png,0,0,0,725,613
3182,Live/image0342.png,Reference/image1233.png,0,19,19,725,700
3183,Live/image0555.png,Reference/image0491.png,0,0,0,827,525
3184,Live/image0108.png,Reference/image0116.png,0,62,57,963,806
3185,Live/image0335.png,Reference/image0486.png,0,0,0,871,689
3186,Live/image1135.png,Reference/image0403.png,0,15,15,782,656
3187,Live/image0533.png,Reference/image1019.png,0,1,0,923,667
3188,Live/image1213.png,Reference/image1233.png,0,18,18,613,700
3189,Live/image0511.png,Reference/image0258.png,0,17,16,918,703
3190,Live/image0062.png,Reference/image0029.png,0,18,18,1033,540
3191,Live/image0038.png,Reference/image0479.png,0,1,0,1038,570
3192,Live/image0038.png,Reference/image1066.png,0,22,22,1038,816
3193,Live/image0416.png,Reference/image0724.png,0,0,0,750,644
3194,Live/image0796.png,Reference/image0031.png,0,21,21,791,628
3195,Live/image0951.png,Reference/image1273.png,0,20,19,996,661
3196,Live/image1310.png,Reference/image1312.png,1,26,26,790,612
3197,Live/image1172.png,Reference/image1220.png,0,0,0,802,727
3198,Live/image0079.png,Reference/image1072.png,0,1,0,943,796
3199,Live/image1182.png,Reference/image1140.png,0,27,23,690,548
3200,Live/image1302.png,Reference/image1399.png,0,33,26,959,496
3201,Live/image1037.png,Reference/image0270.png,0,22,21,894,660
3202,Live/image1037.png,Reference/image0823.png,0,12,8,894,626
3203,Live/image0364.png,Reference/image1240.png,0,0,0,730,703
3204,Live/image0847.png,Reference/image1226.png,0,2,0,779,818
3205,Live/image1099.png,Reference/image1101.png,1,62,57,763,797
3206,Live/image0853.png,Reference/image1058.png,0,1,0,921,638
3207,Live/image0786.png,Reference/image0229.png,0,1,0,906,634
3208,Live/image0677.png,Reference/image0653.png,0,1,0,917,694
3209,Live/image0863.png,Reference/image0029.png,0,20,20,742,540
3210,Live/image1180.png,Reference/image0481.png,0,13,7,629,691
3211,Live/image0084.png,Reference/image0086.png,1,61,55,841,739
3212,Live/image0084.png,Reference/image0479.png,0,0,0,841,570
3213,Live/image0299.png,Reference/image0807.png,0,1,0,933,675
3214,Live/image0978.png,Reference/image0210.png,0,2,0,730,603
3215,Live/image0326.png,Reference/image0266.png,0,1,0,1136,537
3216,Live/image0620.png,Reference/image1321.png,0,23,19,771,718
3217,Live/image1016.png,Reference/image0472.png,0,21,21,747,485
3218,Live/image1026.png,Reference/image0430.png,0,0,0,791,724
3219,Live/image0329.png,Reference/image0560.png,0,0,0,872,775
3220,Live/image0647.png,Reference/image0516.png,0,24,23,1041,539
3221,Live/image1194.png,Reference/image1300.png,0,1,0,752,627
3222,Live/image1194.png,Reference/image0828.png,0,1,0,752,572
3223,Live/image1278.png,Reference/image1279.png,1,35,28,798,697
3224,Live/image0472.png,Reference/image0622.png,0,0,0,1031,710
3225,Live/image1034.png,Reference/image1067.png,0,24,22,912,692
3226,Live/image1307.png,Reference/image1308.png,1,43,33,895,651
3227,Live/image0223.png,Reference/image0038.png,0,1,0,1063,630
3228,Live/image0528.png,Reference/image1119.png,0,0,0,842,589
3229,Live/image0547.png,Reference/image0194.png,0,0,0,943,607
3230,Live/image0802.png,Reference/image1270.png,0,18,18,893,738
3231,Live/image0049.png,Reference/image0026.png,0,26,23,1066,531
3232,Live/image0049.png,Reference/image0479.png,0,1,0,1066,570
3233,Live/image0524.png,Reference/image1092.png,0,0,0,950,553
3234,Live/image1279.png,Reference/image0348.png,0,3,0,807,704
3235,Live/image0033.png,Reference/image0717.png,0,22,22,1007,587
3236,Live/image0761.png,Reference/image0716.png,0,2,0,864,665
3237,Live/image0468.png,Reference/image1329.png,0,2,0,942,675
3238,Live/image0579.png,Reference/image1260.png,0,20,20,826,714
3239,Live/image0703.png,Reference/image1226.png,0,19,18,866,818
3240,Live/image0727.png,Reference/image0360.png,0,4,0,1108,621
3241,Live/image0844.png,Reference/image1270.png,0,23,22,842,738
3242,Live/image0844.png,Reference/image0373.png,0,1,0,842,631
3243,Live/image0870.png,Reference/image1142.png,0,1,0,743,579
3244,Live/image1179.png,Reference/image0365.png,0,4,0,676,581
3245,Live/image1001.png,Reference/image1145.png,0,0,0,881,549
3246,Live/image0278.png,Reference/image0069.png,0,3,0,1100,733
3247,Live/image0728.png,Reference/image1236.png,0,19,19,979,736
3248,Live/image0896.png,Reference/image1270.png,0,18,18,812,738
3249,Live/image0217.png,Reference/image0201.png,0,0,0,804,646
3250,Live/image1211.png,Reference/image1232.png,0,23,23,809,701
3251,Live/image1017.png,Reference/image1017.png,1,101,95,802,629
3252,Live/image1017.png,Reference/image1366.png,0,14,8,802,618
3253,Live/image0940.png,Reference/image0365.png,0,0,0,1011,581
3254,Live/image1140.png,Reference/image0372.png,0,1,0,742,585
3255,Live/image0949.png,Reference/image1140.png,0,20,19,1107,548
3256,Live/image1290.png,Reference/image0323.png,0,3,0,813,669
3257,Live/image0551.png,Reference/image0254.png,0,7,0,1061,734
3258,Live/image0151.png,Reference/image0241.png,0,17,17,794,676
3259,Live/image1391.png,Reference/image1390.png,1,94,87,858,551
3260,Live/image1137.png,Reference/image1139.png,1,52,49,716,605
3261,Live/image1145.png,Reference/image1120.png,0,0,0,785,535
3262,Live/image1145.png,Reference/image1135.png,0,20,20,785,611
3263,Live/image0107.png,Reference/image0097.png,0,25,23,1142,772
3264,Live/image0371.png,Reference/image0365.png,0,1,0,648,581
3265,Live/image0895.png,Reference/image1384.png,0,19,19,930,592
3266,Live/image0474.png,Reference/image0359.png,0,0,0,940,592
3267,Live/image0782.png,Reference/image0255.png,0,32,30,1074,723
3268,Live/image0298.png,Reference/image0694.png,0,25,21,861,626
3269,Live/image0441.png,Reference/image1078.png,0,0,0,907,863
3270,Live/image1004.png,Reference/image0032.png,0,23,22,545,629
3271,Live/image0926.png,Reference/image0619.png,0,10,7,956,586
3272,Live/image0926.png,Reference/image1023.png,0,0,0,956,748
3273,Live/image1113.png,Reference/image0374.png,0,1,0,775,674
3274,Live/image0859.png,Reference/image0026.png,0,24,22,796,531
